code	desc
public int waitforcondition ( channel c , long timeout , int condition_mask ) { long end_time = _num ; boolean end_time_set = _bool ; synchronized ( c ) { while ( _bool ) { int current_cond = _num ; int stdoutavail = c . stdoutwritepos - c . stdoutreadpos ; int stderravail = c . stderrwritepos - c . stderrreadpos ; if ( stdoutavail > _num ) current_cond = current_cond | channelcondition . stdout_data ; if ( stderravail > _num ) current_cond = current_cond | channelcondition . stderr_data ; if ( c . eof ) current_cond = current_cond | channelcondition . eof ; if ( c . getexitstatus ( ) != null ) current_cond = current_cond | channelcondition . exit_status ; if ( c . getexitsignal ( ) != null ) current_cond = current_cond | channelcondition . exit_signal ; if ( c . state == channel . state_closed ) return current_cond | channelcondition . closed | channelcondition . eof ; if ( ( current_cond & condition_mask ) != _num ) return current_cond ; if ( timeout > _num ) { if ( ! end_time_set ) { end_time = system . currenttimemillis ( ) + timeout ; end_time_set = _bool ; } else { timeout = end_time - system . currenttimemillis ( ) ; if ( timeout <= _num ) return current_cond | channelcondition . timeout ; } } try { if ( timeout > _num ) c . wait ( timeout ) ; else c . wait ( ) ; } catch ( interruptedexception e ) { } } } }	wait until for a condition .
@ override public void storestate ( ) { partialbufferhelper . storestate ( ) ; for ( evolutionaryprocessdelegate evolutionaryprocessdelegate : evolutionaryprocessdelegates ) { evolutionaryprocessdelegate . storestate ( ) ; } if ( usescalefactors || useautoscaling ) { scalebufferhelper . storestate ( ) ; system . arraycopy ( scalebufferindices , _num , storedscalebufferindices , _num , scalebufferindices . length ) ; } flip = _bool ; }	stores the additional state other than model components.
public static boolean iscorefilesaver ( string classname ) { boolean result ; string [ ] classnames ; classnames = core_file_savers . split ( _str ) ; result = ( arrays . binarysearch ( classnames , classname ) >= _num ) ; return result ; }	checks whether the given class is one of the hardcoded core file savers .
private void assertconstructorthrowsexception ( soapbinding binding , securitytokenserviceconfig config ) { boolean exceptionthrown = _bool ; try { new securitytokenserviceimpl ( binding , config ) ; } catch ( illegalargumentexception e ) { exceptionthrown = _bool ; } finally { asserttrue ( exceptionthrown ) ; } }	asserts that an exception is thrown if one of the arguments is null.
public updatelogentry addfile ( jsonvalue file ) { files . add ( file ) ; return this ; }	add a file to this entry ' s list of update files.
private < t extends vcardproperty > map < string , list < t > > orderpropertiesbygroup ( list < t > properties ) { map < string , list < t > > groupedproperties = new hashmap < > ( ) ; for ( t property : properties ) { string group = property . getgroup ( ) ; if ( isempty ( group ) ) { continue ; } list < t > grouppropertieslist = groupedproperties . get ( group ) ; if ( grouppropertieslist == null ) { grouppropertieslist = new arraylist < t > ( ) ; groupedproperties . put ( group , grouppropertieslist ) ; } grouppropertieslist . add ( property ) ; } return groupedproperties ; }	groups properties by their group name .
protected void openfile ( file f ) { if ( f == null ) { return ; } if ( ! f . exists ( ) ) { debug . output ( _str + getname ( ) + _str ) ; return ; } e00file = f ; if ( gui != null ) { label . settext ( e00file . getname ( ) ) ; } }	description of the method.
public void addtext ( string text ) { if ( null != text ) { texts . add ( new textproperties ( text , currentsize , currentcolor ) ) ; reclamptext ( ) ; invalidate ( ) ; } }	adds a text to be drawn over the image , above existing texts .
public void received ( bytebuffer buffer ) { hasreceiveddata = _bool ; lastreceivetime = system . currenttimemillis ( ) ; }	method called when data is received .
public void resume ( ) { if ( ! ispaused ) return ; setanimationinterval ( oldanimationinterval_ ) ; lastupdate_ = system . currenttimemillis ( ) ; ispaused = _bool ; dt = _num ; }	resumes the paused ccscene the scheduled timers will be activated again . the " delta time " will be 0 ( as if the game wasn ' t paused ).
private static string stripleadingslash ( string name ) { if ( name . length ( ) < _num || name . charat ( _num ) != _str ) { return name ; } return name . substring ( _num ) ; }	removes a leading slash.
protected boolean removeifpresentestimate ( estimatemapkey key , loadestimatetask task ) { return estimatemap . remove ( key , task ) ; }	remove the task from the estimate map at the given key .
public void testdomainnotautomaticallyprefixedwithdot ( ) { httpcookie cookie = new httpcookie ( _str , _str ) ; cookie . setdomain ( _str ) ; assertequals ( _str , cookie . getdomain ( ) ) ; }	from the spec , " if an explicitly specified value does not start with a dot , the user agent supplies a leading dot.
public builder deletenickname ( ) { deletefields . add ( _str ) ; return this ; }	deletes the nickname of a existing user.
public boolean checkpassword ( string password ) { try { randomaccessfile raf = new randomaccessfile ( slockpasswordfilename , _str ) ; final byte [ ] stored = new byte [ ( int ) raf . length ( ) ] ; int got = raf . read ( stored , _num , stored . length ) ; raf . close ( ) ; if ( got <= _num ) { return _bool ; } return arrays . equals ( stored , passwordtohash ( password ) ) ; } catch ( filenotfoundexception fnfe ) { return _bool ; } catch ( ioexception ioe ) { return _bool ; } }	check to see if a password matches the saved password.
public static double stringtodouble ( string val ) { return double . valueof ( trim ( val ) ) ; }	converts string to double .
public static final void writedoublearrayxml ( double [ ] val , string name , xmlserializer out ) throws xmlpullparserexception , ioexception { if ( val == null ) { out . starttag ( null , _str ) ; out . endtag ( null , _str ) ; return ; } out . starttag ( null , _str ) ; if ( name != null ) { out . attribute ( null , _str , name ) ; } final int n = val . length ; out . attribute ( null , _str , integer . tostring ( n ) ) ; for ( int i = _num ; i < n ; i ++ ) { out . starttag ( null , _str ) ; out . attribute ( null , _str , double . tostring ( val [ i ] ) ) ; out . endtag ( null , _str ) ; } out . endtag ( null , _str ) ; }	flatten a double [ ] into an xmlserializer.
public boolean tostarting ( ) { lifecyclestate state ; synchronized ( this ) { state = _state ; if ( state . isafterstarting ( ) && ! state . isstopped ( ) ) { return _bool ; } _state = starting ; _lastchangetime = currenttime . currenttime ( ) ; if ( _log != null && _log . isloggable ( _level ) && _log . isloggable ( level . finer ) ) { _log . finer ( _str + _name ) ; } } notifylisteners ( state , starting ) ; return _bool ; }	changes to the starting state .
public void stop ( ) { isalive = _bool ; statssnapshot . stop ( ) ; holdingbuffer . clear ( ) ; ioutils . closequietly ( this ) ; }	the method is called in the deactivate method of the operator.
static void checkidentifier ( final string name , final string msg ) { checkidentifier ( name , _num , - _num , msg ) ; }	checks that the given string is a valid java identifier .
public static double [ ] createrandomgridvalues ( int width , int height , double min , double max , int numiterations , double smoothness ) { int numvalues = width * height ; double [ ] values = new double [ numvalues ] ; for ( int i = _num ; i < numiterations ; i ++ ) { double offset = _num - ( i / ( double ) numiterations ) ; int x1 = ( int ) math . round ( math . random ( ) * ( width - _num ) ) ; int x2 = ( int ) math . round ( math . random ( ) * ( width - _num ) ) ; int y1 = ( int ) math . round ( math . random ( ) * ( height - _num ) ) ; int y2 = ( int ) math . round ( math . random ( ) * ( height - _num ) ) ; int dx1 = x2 - x1 ; int dy1 = y2 - y1 ; for ( int y = _num ; y < height ; y ++ ) { int dy2 = y - y1 ; for ( int x = _num ; x < width ; x ++ ) { int dx2 = x - x1 ; if ( ( dx2 * dy1 - dx1 * dy2 ) >= _num ) values [ x + y * width ] += offset ; } } } smoothvalues ( width , height , values , smoothness ) ; scalevalues ( values , numvalues , min , max ) ; return values ; }	creates a 2d grid of random values with an optional smoothing parameter.
public zipentry ( zipentry e ) { objects . requirenonnull ( e , _str ) ; name = e . name ; xdostime = e . xdostime ; mtime = e . mtime ; atime = e . atime ; ctime = e . ctime ; crc = e . crc ; size = e . size ; csize = e . csize ; method = e . method ; flag = e . flag ; extra = e . extra ; comment = e . comment ; }	creates a new zip entry with fields taken from the specified zip entry .
public void removealltestingcallbacks ( ) { testingcallbacks . clear ( ) ; }	removes all board testing callbacks .
public static bigdecimal bytetobigdecimal ( byte [ ] raw ) { int scale = ( raw [ _num ] & _num ) ; byte [ ] unscale = new byte [ raw . length - _num ] ; system . arraycopy ( raw , _num , unscale , _num , unscale . length ) ; biginteger sig = new biginteger ( unscale ) ; return new bigdecimal ( sig , scale ) ; }	this method will convert a byte value back to big decimal value.
public string outputfiletiptext ( ) { return _str ; }	returns the tip text for this property.
public void sendmessage ( sipmessage sipmessage , inetaddress receiveraddress , int receiverport ) throws ioexception { long time = system . currenttimemillis ( ) ; sendmessage ( sipmessage , receiveraddress , receiverport , sipmessage instanceof siprequest ) ; logmessage ( sipmessage , receiveraddress , receiverport , time ) ; }	send a message given sip message .
protected void onservicestopped ( ) { unregisterreceiver ( mbluetoothstatebroadcastreceiver ) ; for ( final blemanager < blemanagercallbacks > manager : mblemanagers . values ( ) ) { manager . close ( ) ; manager . log ( logcontract . log . level . info , _str ) ; } mblemanagers . clear ( ) ; mmanageddevices . clear ( ) ; mblemanagers = null ; mmanageddevices = null ; }	called when the service has been stopped .
public bytestring snapshot ( ) { if ( size > integer . max_value ) { throw new illegalargumentexception ( _str + size ) ; } return snapshot ( ( int ) size ) ; }	returns an immutable copy of this buffer as a byte string .
public boolean removemiddleoflastthree ( ) { if ( ! hasthree ( ) ) return _bool ; int pos = points . size ( ) ; points . remove ( pos - _num ) ; return _bool ; }	returns middle of last three.
private void deletecurrentfile ( file filetodelete ) throws ioexception { logger . info ( _str , filetodelete ) ; if ( ! filetodelete . exists ( ) ) { logger . warn ( _str , filetodelete ) ; return ; } if ( ! filetodelete . delete ( ) ) { throw new ioexception ( _str + filetodelete ) ; } deletemetafile ( ) ; }	delete the given spooled file.
public void testconstructorbyteszero ( ) { byte abytes [ ] = { _num , _num , _num , - _num , + _num , _num , - _num } ; byte rbytes [ ] = { _num } ; biginteger anumber = new biginteger ( abytes ) ; byte resbytes [ ] = new byte [ rbytes . length ] ; resbytes = anumber . tobytearray ( ) ; for ( int i = _num ; i < resbytes . length ; i ++ ) { asserttrue ( resbytes [ i ] == rbytes [ i ] ) ; } assertequals ( _str , _num , anumber . signum ( ) ) ; }	create a zero number from an array of zero bytes .
public bookmarkmanager ( final com . google . security . zynamics . binnavi . models . bookmarks . memory . bookmarkmanager bookmarkmanager ) { m_bookmarkmanager = bookmarkmanager ; for ( final cbookmark bookmark : m_bookmarkmanager ) { m_bookmarks . add ( new bookmark ( bookmark ) ) ; } m_bookmarkmanager . addlistener ( m_internalbookmarklistener ) ; }	creates a new api bookmark manager object .
public void store ( outputstream out , string header ) throws ioexception { printwriter writer = new printwriter ( new outputstreamwriter ( out , _str ) ) ; string line ; string key ; stringbuffer s = new stringbuffer ( ) ; for ( int i = _num ; i < linedata . size ( ) ; i ++ ) { line = ( string ) linedata . get ( i ) ; key = ( string ) keydata . get ( i ) ; if ( key . length ( ) > _num ) { formatforoutput ( key , s , _bool ) ; s . append ( _str ) ; formatforoutput ( ( string ) get ( key ) , s , _bool ) ; writer . println ( s ) ; } else { writer . println ( line ) ; } } writer . flush ( ) ; }	write the properties to the specified outputstream.
public static void appendmdstring ( final string alignedquery , final string alignedreference , final stringbuilder buffer ) { buffer . append ( _str ) ; int countmatches = _num ; boolean indeletion = _bool ; for ( int i = _num ; i < alignedquery . length ( ) ; i ++ ) { final char qchar = alignedquery . charat ( i ) ; final char rchar = alignedreference . charat ( i ) ; if ( qchar == _str ) { if ( countmatches > _num ) { buffer . append ( countmatches ) ; countmatches = _num ; } if ( ! indeletion ) { buffer . append ( _str ) ; indeletion = _bool ; } buffer . append ( rchar ) ; } else if ( rchar != _str ) { if ( qchar == rchar ) { countmatches ++ ; } else { if ( indeletion ) buffer . append ( _str ) ; if ( countmatches > _num ) { buffer . append ( countmatches ) ; countmatches = _num ; } buffer . append ( rchar ) ; } if ( indeletion ) indeletion = _bool ; } } if ( countmatches > _num ) buffer . append ( countmatches ) ; else if ( indeletion ) buffer . append ( _num ) ; }	append the md string.
