code	desc
public static array list to array trim ( string list , string delimiter , int [ ] info ) { if ( delimiter . length ( ) == num ) return list to array trim ( list , delimiter . char at ( num ) , info ) ; if ( list . length ( ) == num ) return new array impl ( ) ; char [ ] del = delimiter . to char array ( ) ; char c ; outer : while ( list . length ( ) > num ) { c = list . char at ( num ) ; for ( int i = num ; i < del . length ; i ++ ) { if ( c == del [ i ] ) { info [ num ] ++ ; list = list . substring ( num ) ; continue outer ; } } break ; } int len ; outer : while ( list . length ( ) > num ) { c = list . char at ( list . length ( ) - num ) ; for ( int i = num ; i < del . length ; i ++ ) { if ( c == del [ i ] ) { info [ num ] ++ ; len = list . length ( ) ; list = list . substring ( num , len - num < num ? num : len - num ) ; continue outer ; } } break ; } return list to array ( list , delimiter ) ; }	casts a list to array object , remove all empty items at start and end of the list and store count to info.
public big integer calculate client evidence message ( ) throws crypto exception { if ( ( this . a == null ) || ( this . b == null ) || ( this . s == null ) ) { throw new crypto exception ( str + str ) ; } this . m1 = sr . calculate m1 ( digest , n , a , b , s ) ; return m1 ; }	computes the client evidence message m1 using the previously received values.
public void remove arguments ( string label ) { list < pb > remove = new array list < > ( ) ; for ( pb arg : l arguments ) { if ( arg . is label ( label ) ) remove . add ( arg ) ; } l arguments . remove all ( remove ) ; }	removes all argument with the specific label .
public pos ( string view name , string json ) { this . view name = view name ; this . counter = pos . read ( json ) ; }	construct the feature extractor given a trained counter in json format .
public static boolean ends with ignore case ( string src , string sub s ) { string sub = sub s . to lower case ( ) ; int sublen = sub . length ( ) ; int j = num ; int i = src . length ( ) - sublen ; if ( i < num ) { return bool ; } while ( j < sublen ) { char source = character . to lower case ( src . char at ( i ) ) ; if ( sub . char at ( j ) != source ) { return bool ; } j ++ ; i ++ ; } return bool ; }	tests if this string ends with the specified suffix .
private void prefix search ( string query ) { m cur node = m trie . find ( query ) ; if ( m cur node != null ) { iterator iter = trie iterator ( ) ; while ( iter . has next ( ) ) add internal ( ( tuple ) iter . next ( ) ) ; } }	issues a prefix search and collects the results.
private void send stage progress patch ( com . vmware . xenon . common . task state . task stage stage ) { service utils . log info ( this , str , stage ) ; task utils . send self patch ( this , build patch ( stage , null ) ) ; }	this method sends a patch operation to the current service instance to move to a new state .
@ nullable protected abstract object extract parameter ( @ nullable string cache name , string type name , type kind type kind , string field name , object obj ) throws cache exception ;	get field value from object for use as query parameter .
public static boolean is viewable value ( object value ) { if ( value instanceof composite data || value instanceof tabular data ) { return bool ; } if ( value instanceof composite data [ ] || value instanceof tabular data [ ] ) { return array . get length ( value ) > num ; } if ( value instanceof collection ) { collection < ? > c = ( collection < ? > ) value ; if ( c . is empty ( ) ) { return bool ; } else { return utils . is uniform collection ( c , composite data . class ) || utils . is uniform collection ( c , tabular data . class ) ; } } return bool ; }	the supplied value is viewable iff : - it ' s a compositedata / tabulardata , or - it ' s a non - empty array of compositedata / tabulardata , or - it ' s a non - empty collection of compositedata / tabulardata .
@ override public void reset ( ) throws io { f input stream . reset ( ) ; }	reset the stream . if the stream has been marked , then attempt to reposition it at the mark . if the stream has not been marked , then attempt to reset it in some way appropriate to the particular stream , for example by repositioning it to its starting point . not all character - input streams support the reset ( ) operation , and some support reset ( ) without supporting mark ( ) .
public byte [ ] encode ( ) { char type = get attribute type ( ) ; byte bin value [ ] = new byte [ header length + get data length ( ) + ( num - get data length ( ) % num ) % num ] ; bin value [ num ] = ( byte ) ( type > > num ) ; bin value [ num ] = ( byte ) ( type & num ) ; bin value [ num ] = ( byte ) ( get data length ( ) > > num ) ; bin value [ num ] = ( byte ) ( get data length ( ) & num ) ; system . arraycopy ( username , num , bin value , num , get data length ( ) ) ; return bin value ; }	returns a binary representation of this attribute .
public long stream ex prepend ( long stream other ) { return new long stream ex ( long stream . concat ( other , stream ( ) ) , context . combine ( other ) ) ; }	creates a lazily concatenated stream whose elements are all the elements of the other stream followed by all the elements of this stream.
public void disconnect ( ) { connected = bool ; synchronized ( conn lost wait ) { conn lost wait . notify ( ) ; } if ( mqtt != null ) { try { mqtt . disconnect ( ) ; } catch ( exception ex ) { set title text ( str ) ; ex . print stack trace ( ) ; system . exit ( num ) ; } } if ( led . is flashing ( ) ) { led . set flash ( ) ; } led . set red ( ) ; set connected ( bool ) ; synchronized ( this ) { write logln ( str ) ; } }	a wrapper for the mqtt disconnect method.
private void add cdata section element ( string uri and local name , vector v ) { string tokenizer tokenizer = new string tokenizer ( uri and local name , str , bool ) ; string s1 = tokenizer . next token ( ) ; string s2 = tokenizer . has more tokens ( ) ? tokenizer . next token ( ) : null ; if ( null == s2 ) { v . add element ( null ) ; v . add element ( s1 ) ; } else { v . add element ( s1 ) ; v . add element ( s2 ) ; } }	adds a uri / localname pair of strings to the list .
private void check permissions ( ) { security manager sm = system . get security manager ( ) ; if ( sm != null ) { enumeration < permission > enum = permissions . elements ( ) ; while ( enum . has more elements ( ) ) { sm . check permission ( enum . next element ( ) ) ; } } }	check that the current access control context has all of the permissions necessary to load classes from this loader .
public span manager delete ( int start , int end ) { sb . delete ( start , end ) ; adjust lists ( start , start - end ) ; if ( calculate src positions ) for ( int i = num ; i < end - start ; i ++ ) ib . remove ( start ) ; return this ; }	deletes the content between start ( included ) and end ( excluded ) .
@ on error public void on error ( session session , throwable t ) { call internal ( str , session , t . get message ( ) ) ; logger . error ( t . get message ( ) , t ) ; }	on error raised handler.
public void remove strategy ( final weighting strategy strategy ) { strategies . remove ( strategy ) ; }	removes the strategy from the weighting strategies collection .
public wildcard file filter ( string [ ] wildcards , io case sensitivity ) { if ( wildcards == null ) { throw new illegal argument exception ( str ) ; } this . wildcards = new string [ wildcards . length ] ; system . arraycopy ( wildcards , num , this . wildcards , num , wildcards . length ) ; this . case sensitivity = case sensitivity == null ? io . sensitive : case sensitivity ; }	construct a new wildcard filter for an array of wildcards specifying case - sensitivity.
